mass,width,length_cm,wavelength,bounciness,recoil,condensation,distance,target,location_Belgium,location_China,location_France,location_Germany,location_India,location_Italy,location_Japan,location_Russia,location_South Korea,location_United Kingdom,location_United States,surface_bumpy,surface_flat,surface_matte,surface_shiny,surface_spiky
423,140,74,484,53.71,42.24,57.19,24.13,widget5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
619,203,121,544,91.37,40.53,63.17,33.43,widget2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
609,135,129,551,62.46,30.86,78.73,33.13,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
535,145,151,687,57.89,70.07,48.62,52.26,widget6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
479,102,114,566,42.18,37.48,75.34,27.96,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
411,104,136,548,60,38.58,84.17,28.15,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
476,187,115,649,50.9,51.05,48.78,26.87,widget2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
331,176,105,448,32.35,29.68,55.79,32.48,widget5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
285,117,154,685,47,61.29,59.32,43.08,widget7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
224,168,105,536,49.51,32.48,53.71,27.14,widget5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
426,132,89,534,43.87,34.94,82.94,24.96,widget5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
84,115,86,285,62.22,38.06,82.44,27.66,widget5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
255,120,85,463,56.2,49.16,36.63,50.3,widget3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
492,108,136,579,38.95,49,49.01,61.49,widget6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
212,173,152,539,45.7,76.75,39.59,43.56,widget7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
677,160,90,478,84.03,37.06,51.13,38.89,widget2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
231,174,97,373,63.06,34.39,46.13,30.43,widget5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
548,164,133,633,56.6,45.05,70.65,38.2,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
246,141,128,688,43.15,43.58,59.16,47.21,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
288,131,122.567045,595,57,39.01,27.82,46.38,widget3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
453,147,147,699,45.96,70.91,71.46,53.29,widget6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
517,133,149,644,28.7,54.24,58,51.93,widget6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
498,101,156,557,51.52,40.68,44.41,62.11,widget6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
474,137,150,581,34.88,63.21,67.07,27.02,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
198,129,138,701,28.49,71.4,27.83,43.07,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
367,186,100,546,63.38,24.31,44.27,15.08,widget5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
486,104,106,512,60.85,33.56,61.66,15.99,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
375,118,179,652,42.86,56.13,34.17,54.09,widget7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
443,140,159,491,44.75,57.25,14.44,44.31,widget7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
203,141,177,610,53.13,67.2,58.53,40.7,widget7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
464,145,83,426,46.97,54.47,38.33,40.23,widget3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
514,68,190,600,51.05,52.63,35.83,52.82,widget1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
595,160,139,540,46.6,58.24,70.13,39.86,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
120,154,162,518,41.52,83.06,40.42,34.19,widget7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
376,131,151,732,40.89,75.46,27.93,36.54,widget7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
340,93,115,564,45.99,46.46,51.57,38.22,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
603,161,98,577,82.1,65.57,30.3,56.05,widget3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
475,115,149,532,64.35,79.52,18.96,53.29,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
617,133,154,489,74.17,57.16,78.34,22.61,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
494,130,151,732,42.36,41.79,46.49,51.22,widget6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
646,155,95,593,55.24,65.4,19.9,50.28,widget3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
222,140,85,501,39.16,52.78,29.19,40.07,widget3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
266,128,93,628,57.16,13.65,58.39,23.92,widget5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
471,91,141,500,16.79,71.8,15.75,48.31,widget7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
325,175,121,571,55.7,30.48,85.15,33.87,widget2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
598,118,120,576,51.95,42.18,54.64,23.7,widget4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
379,98,116,545,31.87,41.98,22.35,44.6,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
192,149,92,452,50.44,34.83,61.11,33.4,widget5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
799,88,138,584,70.58,41.42,48.4,29.26,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
186,120,185,525,52.58,62.89,24.24,54.65,widget7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
453,152,120,591,57.8,22.98,64.58,35.06,widget2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
327,172,87,629,70.97,45.93,38.83,48.06,widget3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
428,168,114,413,53.15,38.04,79.87,44.31,widget2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
373,150,93,564,61.92,47.38,50.87,14.78,widget5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
307,133,122,570,40.67,56.76,47.97,35.77,widget1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
535,187,111,354,86.08,42.11,62.46,37.09,widget2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
454,82,122,663,74.83,30.19,75.24,34.84,widget4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
464,90,139,604,10.38,39.18,38.6,44.01,widget1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
255,137,122.567045,506,47.69,51.24,9.32,52.07,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
286,130,150,363,33.95,75.69,13.4,37.24,widget7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
612,176,117,433,74.55,35.48,60.85,39.5,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
446,138,124,701,68.77,27.46,74.72,22.5,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
412,110,138,617,82.61,52.17,70.74,25.55,widget4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,168,115,391,79.81,41.75,48.58,25.02,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
401,103,168,523,29.89,69.12,28.92,46.59,widget7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
466,155,104,449,54.75,32.4,49.19,43.05,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
392,150,126,498,39.07,54.81,46.65,50.54,widget6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
597,110,145,612,54.43,24.23,47.55,47.98,widget1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,127,125,490,46.88,39.73,69.08,22.28,widget5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
655,193,121,397,82.97,42.48,54.79,34.05,widget2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
433,177,107,626,57.35,53.94,49.61,37.34,widget2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
471,122,118,546,45.59,48.55,58.41,20.32,widget4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
309,121,145,398,49.85,72.7,31.8,57.9,widget7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
648,144,140,717,52.63,55.21,61.73,30.49,widget4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
438,88,147,527,50.47,47.13,29.7,44.4,widget1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
516,124,106,282,36.22,46.89,63.9,31.06,widget5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
353,163,89,706,56.54,26.73,53.12,22.06,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
685,125,143,511,31.53,33.36,48.16,49.22,widget1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
368,164,77,442,39.12,20.47,60.77,36.71,widget5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
450,117,121,728,68.48,48.8,68.66,15.05,widget4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,113,99,685,57.46,64.96,53.7,25.55,widget4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
363,119,157,672,65.61,52.04,64.54,31.39,widget4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
289,106,146,527,56.07,52.14,40.23,58.78,widget7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
457,181,119,578,68.59,41.59,77.25,39.45,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
379,119,124,597,36.21,45.78,66.48,65.02,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
192,123,162,500,61.07,44.69,46.39,51.32,widget7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
609,182,123,604,63.3,56.26,80.55,36.04,widget2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,97,122.567045,457,55.22,56.73,17.71,36.54,widget3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
566,95,122.567045,494,32.69,49.68,25.14,56.12,widget1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
104,144,79,378,66.46,18.19,59.62,33.67,widget5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
468,120,154,486,53.63,44.97,39.7,46.99,widget1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
404,151,136,585,18.38,36.38,62.53,56.61,widget6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
453,131,97,702,70.48,45.61,45.99,31.08,widget3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
629,144,97,535,76.22,50.5,37.11,41.8,widget3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
274,149,90,626,58,43.87,36.03,55.55,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
445,124,134,505,54.5,73.6,36.07,44.5,widget6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
558,136,135,380,70.96,60.02,51.27,45.95,widget6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
356,90,124,496,70.36,34.36,52.05,22.32,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
352,156,94,264,53.36,23.68,60.99,28.88,widget5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
350,157,98,418,63.7,42.05,74.32,45.89,widget2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
400,114,64,452,68.45,35.01,83.84,24.1,widget5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
570,173,120,625,81.66,23.91,77.91,38.89,widget2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
305,140,122.567045,466,46.23,24.57,73.07,22.48,widget5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
395,215,131,478,47.38,26.04,71.9,30.38,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
545,144,139,430,51.68,84,26.86,45.3,widget7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
295,156,107,378,52.73,23.16,64.63,34.35,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
549,149,72,641,69.04,36.87,28.07,52.32,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
543,175,155,514,59.27,62.93,64.44,38.33,widget6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
426,76,169,509,27.98,79.17,40.94,49.83,widget7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
234,110,160,477,45.9,70.76,49.59,48.82,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
197,149,166,493,53.78,74.76,15.82,46.95,widget7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
334,181,117,401,70.53,50.33,79.11,54.02,widget2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
363,111,138,665,37,77.52,71.7,55.28,widget6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
442,213,126,640,82.87,54.81,62.58,26.93,widget2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
607,134,93,588,57.09,62.93,33.97,36.45,widget3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
715,90,140,675,64.31,38.72,48.43,12.89,widget4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
290,126,151,563,43.22,85.96,38.94,52.5,widget7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
619,146,129,652,40.79,45.94,60.41,55.07,widget6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
327,138,101,504,62.52,51.51,50.42,42.66,widget3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
631,97,122.567045,632,85.51,65.13,70.55,22.59,widget4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336,122,122.567045,557,58.91,50.67,29.82,48,widget6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
610,140,122.567045,675,42.83,45.3,41.76,54.77,widget1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
447,141,142,657,30.93,71.92,48.43,52.4,widget6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
549,114,75,455,36.35,40.45,49.3,20.91,widget5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
561,115,133,768,92.87,65.26,56.9,25.45,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
453,108,137,680,48,74.6,58.21,54.64,widget6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
453,176,116,765,36.15,17.39,66.39,28.63,widget5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
607,129,104,636,67.65,33.51,75.96,20.74,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
458,114,94,530,46.16,34.15,59.31,29.42,widget5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
370,145,121,629,75.4,58.66,80.94,22.11,widget4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
394,132,122.567045,377,50.56,24.99,80.95,20.05,widget5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463,159,50,596,55.18,64.6,19.77,64.09,widget3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
117,152,147,358,30.94,57.73,28.62,46.94,widget7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
542,164,85,550,74.46,51.89,30.53,35.59,widget3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
497,190,116,646,52.81,35.59,58.12,44.15,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
474,186,76,486,82.79,85.22,19.28,50.26,widget3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
414,140,126,486,82.71,63.39,48.49,26.63,widget4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
428,156,111,715,63.61,52.31,62.8,36.8,widget2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
334,142,152,520,69.26,58.26,44.27,52.97,widget6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338,101,114,602,77.11,38.17,51.43,25.88,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
492,111,119,597,55.28,63.15,76.61,22.22,widget4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
654,214,125,498,62.72,30.45,75.75,26.48,widget2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314,141,171,670,28.57,70.4,38.54,47.33,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
408,157,113,456,78.2,48.25,65.08,30.45,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
333,139,106,430,62.02,24.28,78.56,22.58,widget5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
405,173,103,566,67.37,63.68,44.42,40.96,widget3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
450,152,129,790,62.91,55.78,53.11,57.33,widget6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
556,203,135,558,100,48.32,59.23,43.06,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
489,139,111,513,79.78,41.65,64.52,33.42,widget4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
599,216,107,449,56.5,49.82,77.84,30.16,widget2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,165,155,464,37.6,79.81,27.34,54.29,widget7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
385,147,97,633,54.38,38.91,30.77,51.6,widget3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
468,175,162,662,29.2,70.2,37.89,42.84,widget7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
691,82,108,550,67.1,53.93,67.18,27.63,widget4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332,127,128,655,79.79,58.3,81.22,33.43,widget4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
504,124,129,555,47.45,50.4,34.04,56.2,widget6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
374,148,82,769,66.31,62.4,36.94,39.67,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
572,109,122.567045,815,42.24,43.84,34.25,56.51,widget1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
525,117,118,654,55.52,62.06,60.22,24.87,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
497,91,125,597,61.57,48,63.16,48.48,widget6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
221,156,157,305,27.01,64.2,35.73,52.43,widget7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
402,163,111,392,53.8,21.27,71.9,33.82,widget5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
430,126,82,605,82.39,49.82,10.95,57.21,widget3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
608,116,152,543,51.49,57.77,50.37,59.59,widget7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
468,145,130,663,37.37,75.59,38.97,52.93,widget6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
343,100,160,545,38.51,67.27,44.11,46.09,widget6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
399,178,100,243,54.68,38.97,55.54,32.35,widget5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
487,88,151,755,53.57,63.1,54.35,57.89,widget1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
304,166,160,674,62.11,78.75,53.2,38.78,widget7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
710,103,145,578,84.7,54.29,71.08,22.36,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
622,85,151,559,48.71,47.95,44.83,49.46,widget1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
700,155,97,384,65.39,57.3,58.09,43.73,widget2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
440,138,128,423,66.38,39.88,68.49,39.16,widget2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
243,159,100,520,70.01,55.18,33.85,46.77,widget3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
622,102,122,803,73.09,56.22,53.85,23.11,widget4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
389,109,159,500,52.59,29.11,57.88,37.52,widget1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
502,115,109,525,56.02,72.22,34.78,63.22,widget6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
644,148,153,785,40.99,53.6,37.95,38.25,widget1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
585,165,79,469,50.49,66.75,46.05,48.03,widget3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
160,105,170,622,47.75,67.18,29.56,40.54,widget7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
560,123,113,628,57.69,35.76,79.52,21.44,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
345,152,122.567045,611,52.84,46.91,66.57,37.85,widget2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
355,160,106,555,41.11,29.07,65.62,41.88,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
647,135,99,522,59.66,62.41,63.62,30.44,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
580,157,77,524,38.79,50.01,25.53,35.1,widget3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
610,182,79,672,54.16,40.29,31.63,49.98,widget3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
467,106,122.567045,545,33.12,54.43,48.14,38.58,widget1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
268,149,170,535,21.73,63.28,38.74,49.19,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
378,167,119,630,81.9,22,74.23,40.39,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
571,87,143,570,88.75,63.44,68.2,18.82,widget4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
372,130,161,512,26.84,60.36,25.06,39.67,widget7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
522,149,124,432,57.44,60.88,43.84,34.17,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
605,124,136,469,53.94,43.6,31.4,50.05,widget1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
355,179,77,381,40.15,42.07,49.13,28.57,widget5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
259,163,159,389,19.95,62.56,18.84,56.47,widget7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
285,109,146,604,52.83,71.44,60.29,50.24,widget6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
630,101,147,444,63.21,41.16,52.65,50.16,widget6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
493,70,118,655,61,31.04,44.78,9.56,widget4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
653,105,134,431,36.21,62.7,44.49,44.62,widget1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
350,126,104,628,65.09,49.24,64.77,35.91,widget4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
324,123,154,393,28.82,72.45,50.9,54.49,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
490,108,147,592,66.25,79.91,53.11,38.06,widget7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
347,118,145,450,21.35,56.4,36.85,53.99,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
592,95,151,577,21.52,65.37,33.53,36.46,widget7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
281,136,72,449,36.68,16.09,59.35,32.49,widget5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
530,212,135,520,60.67,52.09,73.7,49.12,widget2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
427,124,113,658,56.83,56.54,53.28,6.85,widget4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
444,91,154,537,46.34,60.77,58.75,57.45,widget6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
300,82,125,780,52.28,64.07,41.31,52.53,widget1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
336,228,144,538,34.51,51.46,59.37,46.84,widget2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
470,157,124,584,74.91,33.71,46.13,14.41,widget4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
573,172,114,460,63.81,6.98,40.06,24.14,widget5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
448,133,149,615,28.69,76.51,23.03,43.42,widget7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
495,129,95,614,39.75,42.16,32.38,30.59,widget3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
184,143,122.567045,440,51.5,27.5,56.77,20.83,widget5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
625,120,165,595,53.18,90.62,47.83,46.8,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
761,198,103,531,63.36,50.55,74.54,36.25,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
254,101,142,448,53.93,57.57,44.09,45.86,widget6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
368,107,145,509,44.75,67.58,30.89,44.48,widget7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
467,124,145,620,42.96,52.26,53.23,54.04,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
339,148,159,540,44.02,67.33,30.98,40.46,widget7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
365,211,111,554,50.19,49.37,86.85,31.41,widget2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,150,176,562,56.93,56.06,26.83,42.6,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
438,163,92,588,67.35,29.48,20.47,57.98,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
537,118,123,555,51.95,76,65.49,47.24,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
421,118,106,349,69.43,12.92,86.13,18.33,widget5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
280,116,165,702,17.25,84.94,39.58,53.13,widget7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
510,124,144,660,36.96,76.79,53.32,61.47,widget6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
390,171,119,575,60.6,30.69,57.39,35.1,widget2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
638,120,144,556,24.21,65.4,49.64,56.51,widget6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
737,193,92,709,84.28,63.25,45.12,52.37,widget3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
